SITEVISITID,SITE,Latitude,Longitude,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012
8768,JAR-00593,-159.9976077,-0.36268394,92.01750158,90.7937016,97.82250161,99.08970167,82.01550139,96.29360169,76.58950131,82.15000148,90.46630159,83.98330145,91.88190163
8698,JAR-00424,-160.0119258,-0.38146368,112.093302,117.493402,122.6866021,116.281102,111.4030019,112.719002,113.686902,120.8819021,126.7867022,137.3813024,103.1030018
8722,JAR-00514,-159.9795826,-0.37527264,133.8700024,128.6108022,126.4699022,129.4817022,132.9257023,145.2288025,132.2470023,130.8557023,143.2337025,148.2965026,138.6515025
8754,JAR-00571,-159.9764434,-0.37299134,140.5224025,143.0257025,141.5818024,141.8339024,138.5359024,151.9951027,140.8045024,141.2656025,152.6111027,157.8265028,144.5238025
8723,JAR-00490,-159.9762924,-0.37633035,140.0763025,140.6484024,140.2575024,139.7071024,136.8495023,152.3387027,138.5548024,138.2300024,151.1380027,156.9853028,144.8698026
8700,JAR-00562,-159.9914902,-0.38177968,83.20600151,77.45870129,78.14400133,80.32710138,94.40230161,92.14560161,93.02980163,91.13500157,101.3459018,120.8427022,84.22420146
8702,JAR-00487,-159.9836678,-0.38207925,108.0492019,101.4751017,97.74340168,101.1411017,120.1411021,128.6883023,116.665702,112.867902,129.3556023,134.3713024,123.4022022
8728,JAR-00443,-159.9759576,-0.37238709,140.8843025,143.6403025,142.3875024,142.2743024,139.0872024,152.2967027,141.1634024,141.8678025,153.1430027,158.3204028,144.7096025
8638,TUT-01412,-170.7628401,-14.36352801,51.66150087,46.66700086,41.95350072,39.19790067,51.59180085,40.64420076,45.00950076,50.06020088,45.97810081,64.27790106,40.57750073
8641,TUT-01209,-170.7212469,-14.34746283,124.4724022,131.4120024,115.289502,119.0876022,130.8198023,121.7181021,129.3434022,137.0033024,140.1511025,132.6622023,127.0978022
8643,TUT-01376,-170.6418409,-14.30618883,124.7133022,130.6513024,115.600102,117.6658021,129.9847022,119.076402,128.0321022,136.5742024,139.1282025,130.7055023,126.1228022
8771,JAR-00532,-160.0047243,-0.3633374,85.26280148,85.2259015,92.36180153,92.92340156,71.33630121,88.68260156,72.05950124,74.65130136,84.90910148,75.50540129,88.71250158
8732,JAR-00447,-159.975153,-0.38203038,134.1137024,126.0327022,123.2297021,128.8409022,134.6223023,146.4953026,132.0289023,130.8261023,146.4693026,146.4175026,138.7223025
8644,TUT-01365,-170.6520392,-14.31472706,125.1768022,131.7461024,116.147902,118.7259022,130.8842023,120.8440021,128.9159022,137.2330024,140.4380025,133.2455023,127.2285022
8685,JAR-00477,-160.008344,-0.36929442,56.58560095,65.09130115,69.55950115,69.11210119,46.26060079,48.99930084,41.20020071,55.392301,60.95610106,45.86630077,48.23740086
8687,JAR-00544,-160.0107054,-0.37125302,68.22750119,78.09970137,82.76590136,81.84890142,65.20030111,66.54200114,55.90610096,72.14260126,77.51960135,64.76650112,63.10140112
8708,JAR-00482,-159.9749601,-0.37937986,140.1739025,135.4789023,138.5604024,136.5657023,137.1347023,150.9501027,135.9340024,137.6732024,150.2898027,154.5838027,143.7737025
8725,JAR-00467,-159.9784198,-0.37844737,128.6765023,122.7644021,114.3418019,119.967702,126.9113022,140.6291025,128.0160022,125.5185022,140.9339025,139.2354025,132.7228023
8721,JAR-00488,-159.9809348,-0.37300902,134.7960024,132.9332023,132.2932022,130.8835022,132.8656023,146.2747026,133.0961023,132.2426023,141.9283025,149.4827026,137.8139024
8642,TUT-01021,-170.6404187,-14.30524738,124.7133022,130.6513024,115.600102,117.6658021,129.9847022,119.076402,128.0321022,136.5742024,139.1282025,130.7055023,126.1228022
8688,JAR-00500,-160.015197,-0.37905129,111.961702,119.4120021,121.168602,119.4140021,111.7213019,107.8868019,109.1882019,124.1867022,131.7766023,130.8529023,101.2974018
8686,JAR-00478,-160.0061019,-0.3652224,75.74760131,80.41450142,85.71480143,85.20020144,63.44020109,78.61240139,64.5980011,70.06980128,80.3342014,59.62910103,81.09580145
8747,JAR-00552,-159.9720099,-0.37758898,142.6295025,143.3351025,143.1841024,144.2490025,139.7672024,154.5706027,141.4111024,141.5818025,155.6485027,159.7432028,146.6362026
8724,JAR-00526,-159.9835499,-0.3771615,106.2386019,99.54730169,92.32500158,98.50350166,116.088602,125.7386022,113.994802,108.0074019,124.6564022,130.2916023,118.6056021
8701,JAR-00545,-159.9881174,-0.38208269,101.3035018,93.09690157,94.0057016,93.70530157,112.5501019,123.8863022,114.072902,105.1264018,121.8628021,130.9346023,118.9698021
8552,OFU-00624,-169.6648446,-14.16326146,36.83090064,39.31730064,63.81430106,49.11500083,33.20180057,43.29840069,37.16040064,37.61830067,36.84190067,32.37220057,36.67130063
8554,OFU-00614,-169.6831507,-14.16005244,40.3235007,39.40020065,64.26450108,49.12150083,35.64080063,39.25300064,36.43800062,38.15780069,40.70410075,31.64120057,36.53250064
8549,OFU-00535,-169.6440722,-14.16448236,35.20640061,37.60430061,62.72780104,47.65670081,30.87550054,39.04900063,35.3833006,35.67670064,36.71580068,28.58040052,34.27880059
8559,OFU-00575,-169.6577558,-14.18420607,90.86680163,92.91060167,88.28540148,75.5159013,102.5954018,74.36000124,82.61180138,98.57870173,87.18410154,95.68720167,78.80260138
8571,OFU-00599,-169.6816432,-14.17490124,71.91980126,75.88360137,76.26590129,67.81620115,83.27280145,60.310701,63.26800106,85.65030151,71.16620127,80.5712014,61.94180108
8570,OFU-00570,-169.6852103,-14.17079729,72.85440127,79.09430142,84.58820142,72.42390123,85.38510149,61.58300102,65.43760109,87.37140155,74.13130132,81.70280142,62.9658011
8572,OFU-00619,-169.6799459,-14.17807513,83.43070148,83.6390015,88.48290148,74.64370127,93.78620163,65.91700108,68.65530115,92.62510164,79.77480143,88.52760154,68.60220119
8562,OFU-00492,-169.686829,-14.16253751,46.0763008,43.99380073,71.14360119,53.2186009,44.03160079,43.73680071,47.93900083,45.37340082,48.77470089,43.94210078,44.71450079
8595,TUT-01392,-170.7535383,-14.36795876,120.5602021,127.6682023,113.708302,116.7362021,127.5986022,118.520302,126.1725021,134.6267024,137.3999025,128.5539022,125.3479022
8596,TUT-01280,-170.777978,-14.36132323,96.32890168,98.07510176,86.42530152,84.34650149,105.8175018,76.25650135,81.47950138,103.2895018,85.79320155,96.09150161,84.06810143
8597,TUT-01128,-170.7817442,-14.35969672,98.51940172,100.7133018,88.87350155,85.74900152,108.2374019,78.98840138,83.08960141,105.0353018,88.3890016,97.85570166,86.55590147
8587,TUT-01335,-170.6961213,-14.32027152,115.521202,123.8917022,109.3911019,113.2976021,121.7251021,116.813902,119.903902,132.5472023,132.2668024,120.9112021,121.5372021
8593,TUT-01090,-170.7294308,-14.35340686,121.7123021,129.0331023,114.636402,118.3786021,129.9606022,121.4983021,128.0111022,135.9998024,138.9643025,130.7476023,126.4326022
8583,TUT-01072,-170.7184548,-14.34344388,122.5902021,130.3633023,114.614602,118.4980021,129.7529022,120.9056021,129.0519022,136.5593024,139.6417025,131.7100023,126.3729022
8585,TUT-01279,-170.6943008,-14.32719422,124.7077022,131.0649024,115.324302,118.6150021,129.8658022,120.2616021,128.4437022,136.7465024,139.7504025,132.4078023,126.9120022
8610,TUT-01142,-170.5483165,-14.27612051,83.06930147,85.09770149,87.2083015,81.31020151,82.59680144,91.57650148,94.08530157,87.83020157,99.56050182,71.76580126,93.48020157
8608,TUT-01383,-170.5409494,-14.28037927,138.6650024,146.7339026,148.6694026,138.2263025,147.7879025,142.2286024,145.8163024,153.0726027,151.6833027,142.9113025,144.3499025
8606,TUT-01206,-170.5148891,-14.27962608,146.0129025,152.8011027,161.1406028,144.4503026,154.1026026,147.0067025,152.0743026,159.5575028,159.5423029,150.6738026,149.6404025
8605,TUT-01391,-170.5050989,-14.27325441,146.5271025,153.2270027,162.2172028,144.9062026,154.5685026,147.4592025,152.3445026,160.1621028,160.5888029,151.1447026,150.1254026
8607,TUT-01111,-170.5452216,-14.2903814,136.9863024,140.6755025,126.2393022,128.2387023,142.2527024,135.6667023,141.9441024,145.6052025,148.7897027,141.5489024,136.6807023
8609,TUT-01207,-170.5454785,-14.28520977,130.9029023,136.6189024,124.0465022,127.3896023,137.7761024,135.0134023,139.1569023,144.5873025,144.6127026,136.0655023,135.6434023
8617,TUT-01221,-170.5454776,-14.28243703,102.7640018,117.3094021,109.2876019,103.4530019,107.2821019,106.1868017,110.6462019,113.991502,113.1837021,91.29750161,114.2027019
8615,TUT-01071,-170.5486776,-14.27967737,54.37840094,57.591001,56.982501,54.91980104,53.20100092,70.86900115,72.3090012,55.84690102,77.28410139,53.48240094,70.59960121
8612,TUT-01088,-170.5461749,-14.27702383,91.74490161,102.5799018,104.2502018,98.36570183,99.37770173,101.6636017,103.5238017,103.8955018,108.496602,81.41540144,105.5897018
8611,TUT-01333,-170.5104348,-14.276132,146.2990025,153.1017027,161.6991028,144.7067026,154.3233026,147.2516025,152.2172026,159.8727028,159.9969029,150.9575026,149.8779025
8614,TUT-01015,-170.5359025,-14.27832395,143.8888025,151.4438027,156.0332027,142.6383026,151.3080026,145.1875025,149.5466025,156.8109027,155.5521028,147.6719025,147.3707025
8616,TUT-01017,-170.5452819,-14.28394234,127.1022022,136.3109024,125.5837022,125.6955023,131.2785023,131.4697022,129.5915022,143.0420025,138.1314025,123.9555021,132.3242023
8618,TUT-01016,-170.5488229,-14.27857289,73.7739013,70.10040124,68.32450121,64.3635012,66.74670116,82.51720134,81.13460137,69.16150125,89.98390163,63.12890112,82.98250142
8624,TUT-01124,-170.5140659,-14.2775656,146.1320025,152.9878027,161.3287028,144.5856026,154.1561026,147.1094025,152.1275026,159.6335028,159.6622029,150.8029026,149.7159025
8626,TUT-01141,-170.5376673,-14.28530842,144.4684025,151.1151027,152.6554026,140.5140025,151.5622026,144.2552025,149.1699025,156.1389027,155.6474028,147.4496025,146.9419025
8628,TUT-01053,-170.5497621,-14.27851958,61.13520106,60.95670106,59.46780106,57.94960108,58.99390102,74.6485012,74.47200125,58.40260107,81.51490147,58.07090102,75.70380129
8637,TUT-01290,-170.5383992,-14.27849947,141.1223024,149.4028027,153.5072026,140.9873026,149.1379025,143.7535024,148.6525025,155.5450027,154.2372028,145.8243025,145.8243025
8625,TUT-01234,-170.5362991,-14.28213688,144.4404025,151.4389027,155.1524027,141.6095026,151.6348026,144.7001025,149.5190025,156.6664027,155.5403028,147.7971026,146.9909025
8627,TUT-01035,-170.5460188,-14.28632355,132.0656023,136.9228024,121.3804021,124.8489023,138.6984024,132.6621023,138.9629023,143.7378025,144.2072026,138.8945024,132.9472023
8634,TUT-01052,-170.5464494,-14.27995616,86.16090152,91.6942016,93.03850159,90.60300168,88.47070155,95.75940156,99.88540167,97.06010172,104.0357019,75.34750132,97.75070164
8613,TUT-01175,-170.5445941,-14.27911093,115.648002,125.6669022,120.3807021,120.2619022,116.604302,115.4459019,116.4727019,127.9015023,124.0372023,108.2808019,122.0300021
8623,TUT-01410,-170.5062851,-14.27457112,146.4021025,153.1945027,161.9200028,144.8471026,154.4616026,147.3842025,152.2899026,160.0526028,160.3428029,151.0526026,150.0522026
8629,TUT-01159,-170.5477759,-14.27731728,83.47190148,85.9133015,88.00240151,83.40430156,83.07400145,91.87250149,94.90110158,89.3625016,100.1603018,72.11210127,94.24170158
8636,TUT-01106,-170.5473913,-14.27903046,81.38550144,81.77770143,79.57000139,76.53320141,80.0266014,90.52800147,91.99060153,83.7935015,97.01390177,70.06130124,91.83320154
8553,OFU-00509,-169.680023,-14.15779386,42.51810073,43.94590072,67.41120113,55.99600096,40.95710073,49.7464008,42.32930073,45.15200081,46.03350084,41.62960073,43.63210075
8560,OFU-00592,-169.6734441,-14.18763226,102.2254018,102.8960018,110.1101019,89.10750154,113.639102,83.40670138,96.4423016,109.3476019,107.6218019,104.4933018,89.15180156
8584,TUT-01109,-170.7012029,-14.33440089,125.0640022,131.6308024,115.783602,119.2499022,131.1673023,121.5984021,129.2334022,137.3157024,140.2824025,133.1088023,127.2732022
8582,TUT-01193,-170.730966,-14.35654563,125.3428022,132.0178024,115.777602,119.6007022,131.7734023,122.7722021,129.7129022,137.6019024,140.7355025,133.0611023,127.4561022
8550,OFU-00582,-169.6487866,-14.16520849,35.20540061,37.89530061,62.92150105,47.70810081,31.34290055,40.08800065,35.6211006,35.92640065,36.51960067,28.96270053,34.30530059
8545,OFU-00561,-169.6284087,-14.16570746,31.08710054,32.59060053,58.47530097,46.04670078,26.42400047,34.38480056,30.51520052,32.64190059,34.24590063,26.41710047,31.69930055
8561,OFU-00503,-169.6797624,-14.18003348,95.38180169,96.13770171,103.9341017,85.78070147,105.8679018,75.67780123,76.70330128,102.0567018,93.19160167,97.0078017,79.05580137
8586,TUT-01292,-170.6820773,-14.30187777,116.195802,123.1615022,110.6267019,112.240702,122.9341021,114.5536019,121.7998021,132.2424023,132.3422024,120.3217021,121.3024021
8592,TUT-01073,-170.7041501,-14.33630928,125.2204022,131.7908024,115.800302,119.3419022,131.4600023,121.7530021,129.4877022,137.3644024,140.3116025,133.0890023,127.3179022
8547,OFU-00620,-169.6281971,-14.16618749,30.88530053,32.35830052,58.00770096,45.90730078,26.01610046,34.13120056,29.90100051,32.33380058,34.17810063,26.24020047,31.19510054
8551,OFU-00523,-169.6527834,-14.16481622,35.54350062,38.40760062,63.33640105,47.95730081,32.64980057,41.31880066,36.26940061,36.40200066,37.04980069,29.90020054,34.6456006
8573,OFU-00514,-169.6703777,-14.18879592,101.7000018,100.8095018,102.2454017,85.63140148,112.0240019,82.99720138,95.10100158,108.2136019,105.8361019,104.1278018,89.87770158
8543,OFU-00580,-169.6178048,-14.15457638,45.45720077,50.63520082,71.92030121,66.60710113,45.2474008,60.67850098,52.74740092,51.91670093,58.30680108,50.97720089,56.79800098
8594,TUT-01265,-170.7483454,-14.3604946,76.21530132,80.76940147,72.56630125,72.7796013,84.76300144,64.68310116,68.19540115,90.05070154,66.07000119,80.60060137,67.41480115
8542,OFU-00483,-169.6191016,-14.15743486,35.62610061,36.6864006,62.60990104,48.03630082,31.05560054,37.97860061,34.78510059,35.72370064,37.22040069,28.53090052,34.3176006
8568,OFU-00557,-169.6866056,-14.17359525,102.7270019,105.6883019,126.9553021,105.6351018,111.9685019,85.7261014,85.78490144,113.839202,98.50670177,103.6836018,90.49380157
8544,OFU-00578,-169.6196786,-14.15989193,31.06710053,32.25890052,57.85860096,46.04590079,26.01950046,33.78670055,29.4747005,31.96410057,33.85550063,26.43440048,30.95050054
8569,OFU-00518,-169.6863853,-14.16908537,77.29260138,87.25290154,107.1174018,89.0453015,92.20310161,69.33480112,68.88350116,93.84290166,79.35710144,89.10620155,69.18190119
8546,OFU-00551,-169.6337286,-14.16161223,35.55490061,37.69890061,62.84630104,47.94500082,31.22950055,39.17240063,35.4846006,35.82730065,37.25620068,28.87610052,34.6049006
8839,PAL-00489,-162.0721595,5.89886192,129.7524023,136.7921024,117.561902,140.9416025,126.1884023,157.3806027,121.4632021,125.9049022,154.7784028,124.8661022,158.8441027
8841,PAL-00499,-162.0868691,5.8954442,0,0,0,0,0,0,0,0,0,0,0
8800,PAL-00501,-162.0055657,5.86844224,128.3780023,132.2515024,114.003602,126.8609022,148.1896027,171.035903,138.0112024,138.5426024,165.552303,145.4090025,161.1891028
8801,PAL-00455,-162.0349871,5.86420183,35.57270065,38.26460069,35.15070062,29.92080049,38.54850069,37.39010067,42.22180073,43.44440077,41.87080076,46.66630083,26.85000046
8802,PAL-00529,-162.0438082,5.86671665,0,0,0,0,0,0,0,0,0,0,0
8818,PAL-00527,-162.052391,5.891557,0,0,0,0,0,0,0,0,0,0,0
8819,PAL-00897,-162.049989,5.889989,0,0,0,0,0,0,0,0,0,0,0
8842,PAL-00439,-162.093688,5.89791686,125.1875022,132.2135023,116.682402,139.1775024,125.8392023,156.4097027,119.536702,124.5593022,152.8834027,124.7033022,156.5384027
8861,PAL-00510,-162.1271583,5.86370311,53.44370095,62.25270112,73.63040129,58.88910098,56.23750098,55.589701,58.867201,62.31190108,61.90060114,76.90330139,44.33030077
8790,JAR-00454,-160.0127911,-0.37440159,92.34150163,103.8800018,100.4952017,98.84290173,89.95750155,84.69240147,81.31540142,92.77230163,104.0357018,98.34310174,80.56730139
8808,PAL-00891,-162.0257784,5.87079763,0,0,0,0,0,0,0,0,0,0,0
8806,PAL-00531,-162.0066374,5.87034593,0,0,0,0,0,0,0,0,0,0,0
8803,PAL-00466,-162.0001102,5.87271156,170.420503,179.9441031,152.9166026,172.000403,168.465403,198.7491035,167.1529029,171.7278031,204.4714037,167.1160029,185.5131032
8820,PAL-00540,-162.035741,5.881852,0,0,0,0,0,0,0,0,0,0,0
8821,PAL-00444,-162.0256974,5.880539,139.7911025,147.8263026,124.8551021,145.2072025,135.5278024,164.6340028,129.6214022,132.5698024,170.3545031,129.8029022,162.4248028
8860,PAL-00509,-162.1343658,5.86263307,56.083801,65.76830117,79.30600137,62.28890104,56.900301,56.67460101,61.24760105,63.60710109,64.26180119,78.31050142,45.04910078
8859,PAL-00505,-162.1425394,5.86885504,56.14700098,65.64320118,80.18700137,67.97310113,55.54530098,59.10950107,63.7069011,66.03700114,67.21740125,75.61710136,44.35470075
8787,JAR-00557,-160.0026219,-0.38222057,78.06430141,73.68710124,74.64840127,74.22320127,90.00420155,87.47390153,87.71890154,88.42130153,97.7473017,114.254102,79.82630138
8792,JAR-00519,-160.0094813,-0.37108915,54.72040093,63.94870114,67.90480114,67.88350118,43.97760075,44.26170075,39.72380068,54.11530098,59.66900103,45.23240076,46.20300081
8805,PAL-00440,-162.0006537,5.8749973,169.850303,179.2784031,152.4263026,170.928703,167.999403,198.4094035,166.9904029,170.942503,203.6616037,166.5580029,184.8548032
8827,PAL-00480,-162.0250631,5.86413184,35.04140064,37.50920068,34.72070061,29.52290049,37.93620068,37.12160067,42.04120072,43.05430076,40.96520075,45.76590082,26.45370045
8825,PAL-00595,-162.0059361,5.87516704,143.7751025,152.7217026,129.4706022,149.0205026,140.2861025,175.621103,140.4201024,141.9770025,180.6503033,136.9975024,167.3704029
8858,PAL-00436,-162.1363553,5.86859504,49.94610087,59.88420107,73.59580127,58.45380098,51.2001009,52.70250094,57.57180099,59.38680102,56.11980104,70.79730128,41.2212007
8793,JAR-00511,-160.0074457,-0.36826411,57.96620098,65.33570117,69.50860116,69.9562012,48.18740084,54.78410096,43.14640075,56.40910102,62.35530108,46.01490077,51.67020092
8809,PAL-00485,-162.0192884,5.86355592,49.07140089,50.64370089,46.82400081,43.97720075,50.71440091,51.71590091,49.96850085,53.42480093,57.15420104,67.14790118,35.6683006
8840,PAL-00544,-162.0800733,5.89588207,0,0,0,0,0,0,0,0,0,0,0
8838,PAL-00563,-162.0776555,5.89788501,107.9446019,118.9015021,96.56130168,117.663602,104.4904019,137.0976024,104.1275018,111.512502,129.4543024,91.00910161,135.8655024
8864,PAL-00442,-162.1643401,5.88889961,130.0296023,141.9973025,134.6073023,142.9520024,140.2042025,165.7709029,135.3167023,142.9247025,158.1083029,132.8093023,157.2239028
8865,PAL-00523,-162.1674531,5.88446944,102.2031018,113.148102,113.5383019,115.238102,111.371202,120.5074021,106.4681019,122.5278021,130.6211024,104.6521018,113.512602
8866,PAL-00430,-162.1629813,5.87385485,68.1599012,75.05580134,87.18640148,75.98640128,61.8547011,66.93810119,67.03140117,71.98440124,74.68610138,77.52900139,51.22950088
8789,JAR-00504,-160.0141628,-0.3799158,114.993602,121.4803021,122.4208021,121.7376021,114.047802,111.8860019,111.2363019,123.5006022,131.9899023,134.5758024,102.4667018
8804,PAL-00511,-162.0101173,5.87536301,143.4496025,153.2104027,131.0634022,149.8498026,139.4579025,174.159503,137.3017023,138.5276025,180.0171032,136.0194024,167.1382029
8847,PAL-00863,-162.060267,5.86654449,32.35460058,35.86640065,32.34210056,28.07410046,35.84610064,35.29660064,41.0004007,41.22840073,38.6494007,42.84940076,24.86740042
8791,JAR-00570,-160.0147502,-0.37703971,98.42470174,108.9910019,108.4012018,106.6433019,95.47770165,93.08070161,92.60750162,105.3633018,108.0080019,105.8621019,87.86070153
8807,PAL-00488,-162.0173944,5.87052883,0,0,0,0,0,0,0,0,0,0,0
8848,PAL-00860,-162.0687822,5.86842757,0,0,0,0,0,0,0,0,0,0,0
8862,PAL-00432,-162.1573745,5.87857998,63.60500111,72.10290129,81.44990138,72.89450121,58.71940104,61.7337011,62.02650109,66.92880116,67.02200124,72.52860131,48.46990083
8863,PAL-00520,-162.1612277,5.88491276,80.15130141,86.76470154,92.28510156,90.97360155,81.87900145,76.44830134,70.88320126,93.19210165,89.27990163,81.65390148,69.55410123
8849,PAL-00483,-162.0797454,5.86987982,30.73740054,34.42210062,30.84860054,27.15100045,34.67620062,34.51930062,39.88570068,40.14490071,36.37370067,41.29430074,23.9237004
8845,PAL-00560,-162.0389196,5.86477691,35.04140064,37.50920068,34.72070061,29.52290049,37.93620068,37.12160067,42.04120072,43.05430076,40.96520075,45.76590082,26.45370045
8816,PAL-00574,-162.064242,5.898855,138.9277024,146.2222025,127.2517022,145.1804025,134.2405024,165.3504029,129.6115022,133.6465024,171.5448031,136.4899024,164.8585029
8817,PAL-00507,-162.056146,5.895119,139.9025024,147.4421026,128.3529022,145.8055025,134.6885024,165.0973028,130.4554022,133.3679024,171.0812031,135.7597024,164.3558028
8823,PAL-00562,-162.0013542,5.87554959,169.634103,179.0015031,152.2334026,170.696903,167.734203,198.1638035,166.9820029,170.063303,203.0118037,166.3015029,184.6201032
8846,PAL-00539,-162.058825,5.86710826,0,0,0,0,0,0,0,0,0,0,0
8844,PAL-00486,-162.107253,5.89670694,0,0,0,0,0,0,0,0,0,0,0
8770,JAR-00540,-160.0068832,-0.36647483,68.75960118,74.17550131,80.90200135,76.7075013,55.91600096,71.51940127,56.93640098,64.92980119,73.95180129,51.60980088,74.66820133
8788,JAR-00458,-159.9944623,-0.38178261,79.59060144,74.33350124,75.17270128,75.34850129,90.96700156,88.72310155,88.54120156,89.23290154,98.50290173,117.0091021,81.1867014
8826,PAL-00491,-162.0117489,5.86899787,0,0,0,0,0,0,0,0,0,0,0
8822,PAL-00437,-162.023098,5.88003273,140.3002025,148.4115026,125.9008022,146.0442025,136.0290024,166.3432029,130.4788022,134.3158024,172.0598031,130.8713023,163.0210028
8843,PAL-00538,-162.0988536,5.89630804,0,0,0,0,0,0,0,0,0,0,0
8824,PAL-00451,-162.0032778,5.87293276,169.572803,179.0474031,152.2419026,170.761403,167.779703,198.1420034,166.8962029,169.988303,203.0407037,166.1981029,184.5581032
8773,JAR-00480,-159.9909661,-0.36348752,94.95720163,95.21910168,99.47040163,100.5747017,86.41950147,104.1641018,88.1042015,89.70860161,101.6564018,96.85800166,98.36830174
8775,JAR-00494,-159.9928925,-0.36256953,95.40160164,95.49510168,99.95690164,101.1407017,86.85180148,102.9449018,86.27460148,90.34690162,101.6682018,96.98480166,98.35520174
8799,PAL-00464,-162.0006902,5.87021585,170.135203,179.6777031,152.5441026,172.208803,168.322503,198.3332034,167.0651029,171.139703,204.1760037,166.7752029,185.1654032
8954,KIN-00374,-162.3569589,6.41775613,162.2712028,173.060803,166.3812029,179.885403,157.9194028,196.4452033,158.5816027,155.8398027,196.1206034,163.8509029,185.5366031
8952,KIN-00288,-162.3382765,6.39915853,158.6340028,161.2121027,159.2827027,173.0788029,154.9593028,192.5655032,154.7691027,151.9733026,190.4025033,157.8496028,184.3901031
8962,KIN-00337,-162.4343248,6.42216643,67.06480114,69.10510118,78.3181013,73.07600121,38.95330069,46.62360087,44.17780075,52.65770091,53.99350098,46.41950082,44.37320074
8878,PAL-00508,-162.126314,5.8759572,12.22910021,14.71750026,15.63900027,14.88170025,18.14030032,16.17340031,14.47250025,20.78810035,18.57680035,19.06240035,12.39960021
8872,PAL-00477,-162.1408258,5.8776407,47.70410083,56.352701,69.5862012,56.05760094,47.49510084,43.7105008,49.44410086,53.69530091,46.17830086,62.99590115,37.44790064
8897,PAL-00471,-162.1514329,5.88074,61.53980107,68.94560123,79.14210135,71.58180119,55.69490098,56.29650103,58.54780102,64.4988011,64.19140119,69.81870126,46.92300081
8899,PAL-00465,-162.1560285,5.88652066,71.37290126,73.1743013,84.73950144,77.69550132,61.59720109,60.2799011,60.11730106,74.14260128,68.91490126,72.57020132,52.89440089
8901,PAL-00535,-162.1199598,5.88425553,0,0,0,0,0,0,0,0,0,0,0
8938,KIN-00375,-162.4094925,6.38114364,22.81370035,23.14510042,23.13350041,15.76760028,22.95470038,21.98480036,25.71340046,30.32130054,28.82360051,31.41700056,13.77070025
8931,KIN-00275,-162.3844552,6.38215257,19.6166003,20.24370037,19.71730034,15.20300027,20.46600035,19.37630031,23.06380041,27.23200048,24.55590043,26.92730047,12.20210023
8961,KIN-00314,-162.4291097,6.43143682,75.68180131,77.01290132,86.79490144,86.77500141,55.10060097,57.38680102,49.27930083,72.30640125,70.11740123,54.88690097,58.32160099
8877,PAL-00448,-162.1342492,5.86793454,50.28250088,60.74240108,74.17440128,58.77770098,51.98230091,53.02250095,58.336901,59.76830103,57.18120106,71.8517013,41.71280071
8873,PAL-00495,-162.1283332,5.86076056,57.01810101,66.30540117,80.28530139,62.79980105,57.486801,57.49310103,61.65430106,64.2679011,65.39340121,79.04830143,45.31820078
8907,PAL-00454,-162.1595457,5.89189832,142.2429025,150.9239027,147.8715025,157.8848027,153.5254027,174.9693031,145.6339025,150.8096026,172.7034031,149.8799026,173.022203
8909,PAL-00490,-162.1303147,5.88832235,0,0,0,0,0,0,0,0,0,0,0
8939,KIN-00376,-162.4183391,6.37895873,24.16100037,24.72430044,25.00670044,18.48610033,24.4883004,23.09580038,26.76030047,31.81960056,31.29340054,33.25290059,15.33650028
8932,KIN-00279,-162.3737498,6.38070091,19.4383003,19.73710036,19.33850034,15.21370027,20.05230034,18.9731003,22.5705004,27.22230047,23.94000041,26.52420047,11.98030022
8874,PAL-00518,-162.1196319,5.86618273,35.65130065,38.36020069,35.21640062,30.01310049,38.61610069,37.40670067,42.31090073,43.64370077,41.93470077,46.89250084,26.93800047
8908,PAL-00492,-162.1320354,5.8880087,0,0,0,0,0,0,0,0,0,0,0
8906,PAL-00476,-162.1405547,5.88725341,30.87770055,31.51800056,30.63030054,28.46740047,32.60880059,27.71390054,32.16660057,40.33210069,29.44680054,36.64110067,22.62510039
8940,KIN-00294,-162.426737,6.38246127,0,0,0,0,0,0,0,0,0,0,0
8933,KIN-00289,-162.3528409,6.3815417,29.09260046,29.57520051,29.94960054,21.33900037,28.33570048,29.05030049,29.38230053,35.82000063,37.63760066,38.48910068,17.69130033
8963,KIN-00324,-162.4508767,6.40891205,0,0,0,0,0,0,0,0,0,0,0
8964,KIN-00305,-162.4549376,6.40265697,0,0,0,0,0,0,0,0,0,0,0
8910,PAL-00888,-162.106808,5.86620728,35.57270065,38.26460069,35.15070062,29.92080049,38.54850069,37.39010067,42.22180073,43.44440077,41.87080076,46.66630083,26.85000046
8911,PAL-00546,-162.1086015,5.86701958,0,0,0,0,0,0,0,0,0,0,0
8965,KIN-00304,-162.4138463,6.44974692,161.8102028,172.1218029,164.3572028,180.590203,155.6584028,188.6033032,151.1485026,152.7743027,188.8671033,156.4203028,184.5054031
8970,KIN-00355,-162.4414276,6.39428562,0,0,0,0,0,0,0,0,0,0,0
8871,PAL-00434,-162.1434514,5.87615292,52.47820091,60.8770011,74.56020127,64.35160107,50.65100089,50.98210094,55.89170098,60.21940102,55.46530104,66.78030121,40.6834007
8869,PAL-00475,-162.1537712,5.87218652,63.50780111,71.90590129,82.92550142,73.93960123,58.98280103,63.60350114,64.49670111,69.3729012,72.39550135,76.37900137,49.67300085
8937,KIN-00378,-162.3947478,6.38362695,0,0,0,0,0,0,0,0,0,0,0
