"","DIVEID","REGION","ISLAND","DATE_","OBS_YEAR","CENTROIDLAT","CENTROIDLON","DEPTH","REEF_ZONE","PROJECTEDLENGTH"
"227",200203182,"PRIAs","Kingman",2002-03-18,2002,6.393419713,-162.348038199,9.55767045,"Backreef",2598.28998131
"228",200203183,"PRIAs","Kingman",2002-03-18,2002,6.380708292,-162.35737515,7.243629694,"Forereef",3018.49718591
"229",200203184,"PRIAs","Kingman",2002-03-18,2002,6.38189840125,-162.38178619375,10.1236373775,"Forereef",2184.28259696
"230",200203185,"PRIAs","Kingman",2002-03-18,2002,6.379676078,-162.417959673,8.977987099,"Forereef",3109.03572391
"231",200203186,"PRIAs","Kingman",2002-03-18,2002,6.38153050285714,-162.452336475714,10.9965600971429,"Forereef",2385.43162431
"232",200203191,"PRIAs","Kingman",2002-03-19,2002,6.412856713,-162.35067745,NA,"Forereef",1976.0000428
"233",200203192,"PRIAs","Kingman",2002-03-19,2002,6.386229351,-162.37983771,NA,"Backreef",3082.37498868
"234",200203193,"PRIAs","Kingman",2002-03-19,2002,6.433847321,-162.379751524,NA,"Forereef",2451.17873885
"235",200203194,"PRIAs","Kingman",2002-03-19,2002,6.44896587,-162.402289531429,NA,"Forereef",1659.59938322
"236",200203195,"PRIAs","Kingman",2002-03-19,2002,6.38616699,-162.345883834286,NA,"Backreef",1605.97051118
"237",200209111,"NWHI","French Frigate",2002-09-11,2002,23.863236655,-166.216255832,2.504969848,"Backreef",2046.44492399
"238",200209121,"NWHI","French Frigate",2002-09-12,2002,23.780457961,-166.061535873,11.990262603,"Forereef",1332.23349545
"239",200209122,"NWHI","French Frigate",2002-09-12,2002,23.768888626,-166.057058411,12.648421097,"Forereef",1914.24991238
"240",200209123,"NWHI","French Frigate",2002-09-12,2002,23.744896481,-166.054248189,11.543810178,"Forereef",2099.36532741
"241",200209124,"NWHI","French Frigate",2002-09-12,2002,23.707814886,-166.057815165,10.608778954,"Forereef",2341.19180002
"242",200209125,"NWHI","French Frigate",2002-09-12,2002,23.670123807,-166.075295744,10.344750976,"Forereef",3057.49647863
"243",200209131,"NWHI","French Frigate",2002-09-13,2002,23.799283653,-166.073580671,10.425874423,"Forereef",2562.63092774
"244",200209132,"NWHI","French Frigate",2002-09-13,2002,23.821943301,-166.098723963,11.441571426,"Forereef",2545.00263976
"245",200209133,"NWHI","French Frigate",2002-09-13,2002,23.849071275,-166.14658516,9.722994041,"Forereef",2473.3850645
"246",200209134,"NWHI","French Frigate",2002-09-13,2002,23.858803242,-166.174320674,8.166241741,"Forereef",2089.18009319
"247",200209135,"NWHI","French Frigate",2002-09-13,2002,23.8810746716667,-166.268739815,9.44832054833333,"Forereef",1543.10595783
"248",200209151,"NWHI","Laysan",2002-09-15,2002,25.7730979133333,-171.753620024444,15.6026717288889,"Forereef",2090.10892203
"249",200209152,"NWHI","Laysan",2002-09-15,2002,25.7584254425,-171.74832154375,13.82909369375,"Forereef",1382.14318357
"250",200209153,"NWHI","Laysan",2002-09-15,2002,25.752371267,-171.73032908,11.118439008,"Forereef",1821.01679721
"251",200209154,"NWHI","Laysan",2002-09-15,2002,25.7759122925,-171.71715173,9.429368615,"Forereef",2058.27371966
"252",200209161,"NWHI","Lisianski",2002-09-16,2002,25.965574409,-173.875816055,12.622026443,"Forereef",1901.09734548
"253",200209162,"NWHI","Lisianski",2002-09-16,2002,25.95179167875,-173.8772323625,13.8164306875,"Forereef",1382.04646077
"254",200209181,"NWHI","Pearl & Hermes",2002-09-18,2002,27.859759996,-175.811402728,5.7052027,"Lagoon",2361.6600964
"255",200209182,"NWHI","Pearl & Hermes",2002-09-18,2002,27.882800076,-175.79764229,4.048071074,"Lagoon",2651.55979459
"256",200209183,"NWHI","Pearl & Hermes",2002-09-18,2002,27.958593813,-175.799363503,0.897815704,"Backreef",2355.47749508
"257",200209184,"NWHI","Pearl & Hermes",2002-09-18,2002,27.959271382,-175.777941095,1.144790017,"Backreef",2226.0608692
"258",200209191,"NWHI","Pearl & Hermes",2002-09-19,2002,27.785745956,-175.884720971,1.046240837,"Backreef",3077.88745228
"259",200209192,"NWHI","Pearl & Hermes",2002-09-19,2002,27.76573453,-175.922693231,1.231286458,"Backreef",2688.52039676
"260",200209193,"NWHI","Pearl & Hermes",2002-09-19,2002,27.775741322,-175.98338058,4.471900702,"Forereef",2363.97720193
"261",200209194,"NWHI","Pearl & Hermes",2002-09-19,2002,27.761734842,-175.969457982,4.971374511,"Forereef",2108.09589071
"262",200209195,"NWHI","Pearl & Hermes",2002-09-19,2002,27.809158826,-175.767084303,1.04726817,"Backreef",3135.94734029
"263",200209201,"NWHI","Midway",2002-09-20,2002,28.219159206,-177.312213374,11.845662355,"Forereef",2996.64231501
"264",200209202,"NWHI","Midway",2002-09-20,2002,28.197873405,-177.347211228,11.535095692,"Forereef",2784.47999727
"265",200209203,"NWHI","Midway",2002-09-20,2002,28.194814621,-177.377957711,12.067800617,"Forereef",3087.68652784
"266",200209204,"NWHI","Midway",2002-09-20,2002,28.19439045,-177.412497593333,10.49568224,"Forereef",2565.50478288
"267",200209211,"NWHI","Midway",2002-09-21,2002,28.240486794,-177.317244484,12.489417076,"Forereef",1862.52121863
"268",200209212,"NWHI","Midway",2002-09-21,2002,28.254493762,-177.325653549,12.74991102,"Forereef",1535.12820469
"269",200209213,"NWHI","Midway",2002-09-21,2002,28.268164904,-177.336796487,13.109198856,"Forereef",2213.56392851
"270",200209214,"NWHI","Midway",2002-09-21,2002,28.280352341,-177.359184169,11.471058463,"Forereef",2333.9733067
"271",200209215,"NWHI","Midway",2002-09-21,2002,28.273311419,-177.387324036,5.12076493,"Forereef",2285.16056268
"272",200209216,"NWHI","Midway",2002-09-21,2002,28.276290073,-177.371656161,0.9387839,"Backreef",2358.49802566
"273",200209221,"NWHI","Kure",2002-09-22,2002,28.400105466,-178.281254143,11.195641424,"Forereef",1785.33979164
"274",200209222,"NWHI","Kure",2002-09-22,2002,28.420825324,-178.283383626,12.489820386,"Forereef",2119.86326855
"275",200209231,"NWHI","Kure",2002-09-23,2002,28.41671698,-178.370866097,2.21487015,"Backreef",2427.82189831
"276",200209232,"NWHI","Kure",2002-09-23,2002,28.436756158,-178.361615089,1.001265696,"Backreef",2266.50662874
"277",200209233,"NWHI","Kure",2002-09-23,2002,28.410366826,-178.287532914,0.894745731,"Backreef",2288.67449782
"278",200209234,"NWHI","Kure",2002-09-23,2002,28.417648311,-178.341538855,1.507677179,"Lagoon",2400.57697348
"279",200209241,"NWHI","Kure",2002-09-24,2002,28.386844247,-178.356286176,16.2825428,"Forereef",1611.52607936
"280",200209242,"NWHI","Kure",2002-09-24,2002,28.3839055342857,-178.337649271429,15.7895322528571,"Forereef",1099.50839604
"281",200209243,"NWHI","Kure",2002-09-24,2002,28.449931166,-178.339432532,1.242752452,"Backreef",2417.78584712
"282",200209244,"NWHI","Kure",2002-09-24,2002,28.449064676,-178.309826228,0.867697421,"Backreef",2444.37368761
"283",200209245,"NWHI","Kure",2002-09-24,2002,28.424751739,-178.374780501,13.392539407,"Forereef",2932.81157285
"284",200209251,"NWHI","Midway",2002-09-25,2002,28.263418114,-177.40270247,8.842738533,"Forereef",2280.24875305
"285",200209252,"NWHI","Midway",2002-09-25,2002,28.2463496388889,-177.417481006667,11.1619610255556,"Forereef",1836.71949388
"286",200209253,"NWHI","Midway",2002-09-25,2002,28.228545853,-177.425631033,15.583612919,"Forereef",2081.63811065
"287",200209254,"NWHI","Midway",2002-09-25,2002,28.219153956,-177.418144455,1.646999597,"Backreef",2574.75976532
"288",200209255,"NWHI","Midway",2002-09-25,2002,28.273922904,-177.35292889,0.301790286,"Backreef",2238.67200327
"289",200209261,"NWHI","Pearl & Hermes",2002-09-26,2002,27.894113536,-175.929697563,1.386690152,"Backreef",2372.9400288
"290",200209262,"NWHI","Pearl & Hermes",2002-09-26,2002,27.904732745,-175.906905071,1.430214006,"Backreef",2122.37004316
"291",200209263,"NWHI","Pearl & Hermes",2002-09-26,2002,27.921166634,-175.877843735,4.050735627,"Backreef",2354.43223593
"292",200209264,"NWHI","Pearl & Hermes",2002-09-26,2002,27.934497514,-175.862976344,3.129088745,"Backreef",2198.90266424
"293",200209265,"NWHI","Pearl & Hermes",2002-09-26,2002,27.9514921,-175.827718846,1.786137164,"Backreef",2368.07233806
"294",200209271,"NWHI","Pearl & Hermes",2002-09-27,2002,27.955545752,-175.759726104,0.86503634,"Backreef",2369.30879563
"295",200209272,"NWHI","Pearl & Hermes",2002-09-27,2002,27.940874199,-175.735997009,0.557916167,"Backreef",2496.04953343
"296",200209273,"NWHI","Pearl & Hermes",2002-09-27,2002,27.852130577,-175.82235823,3.756961633,"Lagoon",2368.03425842
"297",200209274,"NWHI","Pearl & Hermes",2002-09-27,2002,27.862581416,-175.823572185,3.551179101,"Lagoon",2416.39442824
"298",200209275,"NWHI","Pearl & Hermes",2002-09-27,2002,27.867451588,-175.739106665,NA,"Backreef",2818.06095689
"299",200209281,"NWHI","Pearl & Hermes",2002-09-28,2002,27.806350917,-175.988150178,9.318430042,"Lagoon",2283.67884703
"300",200209282,"NWHI","Pearl & Hermes",2002-09-28,2002,27.779053344,-175.982425406,1.438215125,"Backreef",2392.2089582
"301",200209283,"NWHI","Pearl & Hermes",2002-09-28,2002,27.762365345,-175.966332285,0.599892315,"Backreef",2101.22010167
"302",200209291,"NWHI","Lisianski",2002-09-29,2002,26.071796851,-173.998976462,10.683572673,"Forereef",2243.03793923
"303",200209292,"NWHI","Lisianski",2002-09-29,2002,26.082495716,-173.955054593,11.837007523,"Forereef",2256.69505767
"304",200209293,"NWHI","Lisianski",2002-09-29,2002,26.072263441,-173.961408802,5.624157477,"Forereef",2616.26211952
"305",200209294,"NWHI","Lisianski",2002-09-29,2002,26.072595399,-173.978521306,2.46839459,"Forereef",2337.8147455
"306",200209295,"NWHI","Lisianski",2002-09-29,2002,26.056942543,-173.976451482,5.470435954,"Forereef",2097.31950414
"307",200209296,"NWHI","Lisianski",2002-09-29,2002,NA,NA,NA,"Forereef",2190
"308",200209301,"NWHI","Lisianski",2002-09-30,2002,26.029971028,-173.898589211,12.988945389,"Forereef",2062.866298
"309",200209302,"NWHI","Lisianski",2002-09-30,2002,25.994237247,-173.87016536,10.315924883,"Forereef",1921.6996355
"310",200210011,"NWHI","Maro",2002-10-01,2002,25.474504362,-170.607324588,15.725077722,"Forereef",1902.34924839
"311",200210012,"NWHI","Maro",2002-10-01,2002,25.462806866,-170.595635707,11.459816742,"Forereef",2076.4825062
"312",200210021,"NWHI","Maro",2002-10-02,2002,25.426884365,-170.523115249,9.56571603,"Forereef",2556.9346485
"313",200210022,"NWHI","Maro",2002-10-02,2002,25.416115453,-170.521503586,15.730802248,"Forereef",2403.63228057
"314",200210023,"NWHI","Maro",2002-10-02,2002,25.382187661,-170.482924417,14.862752246,"Forereef",2360.34633931
"315",200210024,"NWHI","Maro",2002-10-02,2002,25.34612851,-170.506151878,16.538818932,"Forereef",2593.76445807
"316",200210041,"NWHI","French Frigate",2002-10-04,2002,23.854590292,-166.307439108,5.616522647,"Backreef",1936.94490863
"317",200210042,"NWHI","French Frigate",2002-10-04,2002,23.845397789,-166.320888665,9.919128561,"Forereef",2469.23439195
"318",200210043,"NWHI","French Frigate",2002-10-04,2002,23.7999220988889,-166.23946761,12.8623355244444,"Lagoon",2225.14385349
"319",200210044,"NWHI","French Frigate",2002-10-04,2002,23.82196126,-166.226878274,7.435588454,"Lagoon",1109.46011545
"320",200307141,"NWHI","Necker",2003-07-14,2003,23.576785688,-164.702800667,9.621705628,"Forereef",1969.59883984
"321",200307142,"NWHI","Necker",2003-07-14,2003,23.573982313,-164.694978087,12.192724225,"Forereef",1814.52664475
"322",200307143,"NWHI","Necker",2003-07-14,2003,23.57246482,-164.705736128333,8.075944345,"Forereef",1027.53442864
"323",200307144,"NWHI","Necker",2003-07-14,2003,23.5696614783333,-164.693642513333,7.376018605,"Forereef",1175.90272823
"324",200307151,"NWHI","French Frigate",2003-07-15,2003,23.870450137,-166.301556225,7.021783351,"Forereef",2664.65414759
"325",200307152,"NWHI","French Frigate",2003-07-15,2003,23.845126736,-166.287075012,8.986861086,"Lagoon",1900.53872164
"326",200307153,"NWHI","French Frigate",2003-07-15,2003,23.870135506,-166.207870419,7.568411064,"Forereef",2146.50076142
"327",200307154,"NWHI","French Frigate",2003-07-15,2003,23.8642526825,-166.1980193275,5.90002787,"Forereef",619.98132983
"328",200307161,"NWHI","French Frigate",2003-07-16,2003,23.770220276,-166.262919774,9.80046668,"Forereef",1788.47438017
"329",200307162,"NWHI","French Frigate",2003-07-16,2003,23.79744327,-166.209667843,9.510618923,"Lagoon",2157.21511591
"330",200307163,"NWHI","French Frigate",2003-07-16,2003,23.863905069,-166.216999615,2.949549949,"Backreef",1626.63465957
"331",200307164,"NWHI","French Frigate",2003-07-16,2003,23.853176072,-166.238008874,5.09497776,"Lagoon",1240.41568713
"332",200307166,"NWHI","French Frigate",2003-07-16,2003,NA,NA,NA,"Forereef",2190
"333",200307171,"NWHI","French Frigate",2003-07-17,2003,23.719492842,-166.055365849,3.674338532,"Forereef",1895.88037238
"334",200307172,"NWHI","French Frigate",2003-07-17,2003,23.6374733014286,-166.097824812857,3.26361114571429,"Forereef",1504.14765544
"335",200307173,"NWHI","French Frigate",2003-07-17,2003,23.63522313,-166.193843734,7.58331399,"Forereef",2292.13655216
"336",200307174,"NWHI","French Frigate",2003-07-17,2003,23.66410956,-166.219883738,13.391309358,"Backreef",2087.94699734
"337",200307176,"NWHI","French Frigate",2003-07-17,2003,NA,NA,NA,"Forereef",2190
"338",200307181,"NWHI","French Frigate",2003-07-18,2003,23.825983674,-166.105242068,9.723008251,"Forereef",3437.12996806
"339",200307182,"NWHI","French Frigate",2003-07-18,2003,23.849404562,-166.146934924,11.540841008,"Forereef",2147.12880874
"340",200307183,"NWHI","French Frigate",2003-07-18,2003,23.851852073,-166.328626298,10.763388731,"Forereef",1880.68573745
"341",200307184,"NWHI","French Frigate",2003-07-18,2003,23.872288757,-166.268159321,1.882867533,"Backreef",1916.5198789
"342",200307191,"NWHI","Gardner",2003-07-19,2003,24.998881018,-167.999375205,NA,"Forereef",2361.75464552
"343",200307192,"NWHI","Gardner",2003-07-19,2003,24.998909162,-167.999589727,NA,"Forereef",1626.15859238
"344",200307201,"NWHI","Maro",2003-07-20,2003,25.382334855,-170.480989873,14.1832901,"Forereef",2861.31515471
"345",200307202,"NWHI","Maro",2003-07-20,2003,25.395955993,-170.510203479,7.150908088,"Forereef",1794.75112945
"346",200307203,"NWHI","Maro",2003-07-20,2003,25.346077673,-170.507666354,15.02499009,"Forereef",3426.67180545
"347",200307204,"NWHI","Maro",2003-07-20,2003,25.355591007,-170.547934967,6.338983321,"Forereef",2064.83659298
"348",200307205,"NWHI","Maro",2003-07-20,2003,NA,NA,NA,"Forereef",2190
"349",200307211,"NWHI","Maro",2003-07-21,2003,25.500664543,-170.627336773,10.529285145,"Forereef",2695.8401076
"350",200307212,"NWHI","Maro",2003-07-21,2003,25.4690025585714,-170.626849462857,8.06559923714286,"Forereef",1806.3196695
"351",200307213,"NWHI","Maro",2003-07-21,2003,25.432438243,-170.642825075,15.895546769,"Forereef",2530.14188982
"352",200307214,"NWHI","Maro",2003-07-21,2003,25.46151605,-170.671946024,11.638435029,"Forereef",2463.41678652
"353",200307215,"NWHI","Maro",2003-07-21,2003,NA,NA,NA,"Forereef",2190
"354",200307221,"NWHI","Maro",2003-07-22,2003,25.470302825,-170.57540265,16.674207021,"Forereef",2559.69850776
"355",200307222,"NWHI","Maro",2003-07-22,2003,25.430443113,-170.560417567,9.216288184,"Forereef",2007.51473379
"356",200307223,"NWHI","Maro",2003-07-22,2003,25.418634557,-170.587354859,9.183746005,"Forereef",2668.08946147
"357",200307224,"NWHI","Maro",2003-07-22,2003,NA,NA,NA,"Forereef",2190
"358",200307225,"NWHI","Maro",2003-07-22,2003,NA,NA,NA,"Forereef",2190
"359",200307231,"NWHI","Laysan",2003-07-23,2003,25.775558598,-171.717299294,8.977192069,"Forereef",2457.37226645
"360",200307232,"NWHI","Laysan",2003-07-23,2003,25.787101523,-171.730631379,12.241462231,"Forereef",2048.45910796
"361",200307233,"NWHI","Laysan",2003-07-23,2003,25.759191799,-171.74268712,10.92884283,"Forereef",2936.12573724
"362",200307234,"NWHI","Laysan",2003-07-23,2003,25.772334359,-171.753009538,15.874586106,"Forereef",1929.6850906
"363",200307235,"NWHI","Laysan",2003-07-23,2003,25.759535562,-171.762874154,11.5479393,"Forereef",1199.10062318
"364",200307241,"NWHI","Lisianski",2003-07-24,2003,26.015177454,-173.883081892,13.015403652,"Forereef",2576.44996778
"365",200307242,"NWHI","Lisianski",2003-07-24,2003,25.9864081,-173.889010864444,11.3393610855556,"Forereef",1413.45413216
"366",200307243,"NWHI","Lisianski",2003-07-24,2003,25.962888545,-173.87534565,13.316632365,"Forereef",2444.42500159
"367",200307244,"NWHI","Lisianski",2003-07-24,2003,25.938817486,-173.924284457,9.447970103,"Forereef",1476.90889967
"368",200307245,"NWHI","Lisianski",2003-07-24,2003,NA,NA,NA,"Forereef",2190
"369",200307251,"NWHI","Lisianski",2003-07-25,2003,26.0352679,-173.968316599,6.179266214,"Forereef",2846.33988558
"370",200307252,"NWHI","Lisianski",2003-07-25,2003,26.025192354,-174.006171351,9.542262889,"Forereef",2301.84247063
"371",200307253,"NWHI","Lisianski",2003-07-25,2003,25.98702951,-174.007834394,16.780794238,"Forereef",2802.97350889
"372",200307254,"NWHI","Lisianski",2003-07-25,2003,25.992611638,-173.984947374,9.051130055,"Forereef",1799.21194751
"373",200307255,"NWHI","Lisianski",2003-07-25,2003,NA,NA,NA,"Forereef",2190
"374",200307261,"NWHI","Lisianski",2003-07-26,2003,26.053179224,-173.908729634,10.258843374,"Forereef",1914.31060407
"375",200307262,"NWHI","Lisianski",2003-07-26,2003,26.069619712,-174.001134082,10.08308611,"Forereef",2517.15475415
"376",200307263,"NWHI","Lisianski",2003-07-26,2003,26.085232421,-173.958009674,12.918798732,"Forereef",2514.70278277
"377",200307264,"NWHI","Lisianski",2003-07-26,2003,26.066783193,-173.962187096,1.429154242,"Forereef",2555.38286493
"378",200307281,"NWHI","Midway",2003-07-28,2003,28.197870964,-177.350152716,10.755224991,"Forereef",2980.36614454
"379",200307282,"NWHI","Midway",2003-07-28,2003,28.19457321,-177.378857025,12.693995857,"Forereef",2443.27571111
"380",200307283,"NWHI","Midway",2003-07-28,2003,28.216761827,-177.4195577,1.773666673,"Backreef",2547.56935977
"381",200307284,"NWHI","Midway",2003-07-28,2003,28.198601678,-177.380568886,1.617077122,"Backreef",1214.85687118
"382",200307291,"NWHI","Pearl & Hermes",2003-07-29,2003,27.89139831,-175.726442337,10.524031925,"Forereef",2279.07337914
"383",200307293,"NWHI","Pearl & Hermes",2003-07-29,2003,27.951667236,-175.826878061,1.231635475,"Backreef",2659.13689903
"384",200307294,"NWHI","Pearl & Hermes",2003-07-29,2003,27.935885061,-175.861018071,3.296789776,"Backreef",2605.12957201
"385",200307295,"NWHI","Pearl & Hermes",2003-07-29,2003,NA,NA,NA,"Forereef",2190
"386",200307296,"NWHI","Pearl & Hermes",2003-07-29,2003,NA,NA,NA,"Forereef",2190
"387",200307297,"NWHI","Pearl & Hermes",2003-07-29,2003,NA,NA,NA,"Forereef",2190
"388",200307298,"NWHI","Pearl & Hermes",2003-07-29,2003,NA,NA,NA,"Forereef",2190
"389",200307301,"NWHI","Pearl & Hermes",2003-07-30,2003,27.910176234,-175.908934804,16.419964886,"Forereef",3128.35520089
"390",200307302,"NWHI","Pearl & Hermes",2003-07-30,2003,27.90609839,-175.903862454,1.171525991,"Backreef",1812.24102082
"391",200307303,"NWHI","Pearl & Hermes",2003-07-30,2003,27.865638346,-175.950708209,8.104766606,"Lagoon",2408.10613175
"392",200307304,"NWHI","Pearl & Hermes",2003-07-30,2003,27.87684895,-175.96407632,16.813880634,"Forereef",1696.23523919
"393",200307305,"NWHI","Pearl & Hermes",2003-07-30,2003,27.887272947,-175.905862941,2.248687462,"Lagoon",2721.44082611
"394",200307306,"NWHI","Pearl & Hermes",2003-07-30,2003,NA,NA,NA,"Forereef",1971
"395",200307307,"NWHI","Pearl & Hermes",2003-07-30,2003,NA,NA,NA,"Forereef",876
"396",200307311,"NWHI","Pearl & Hermes",2003-07-31,2003,27.831223607,-175.749943572,10.669645788,"Forereef",3146.54550633
